,teamId,win,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald,towerKills,inhibitorKills,baronKills,dragonKills,vilemawKills,riftHeraldKills,dominionVictoryScore,bans,region
0,100,Fail,True,True,False,False,False,True,1,0,0,0,0,1,0,"[{'championId': 107, 'pickTurn': 1}, {'championId': 51, 'pickTurn': 2}, {'championId': 122, 'pickTurn': 3}, {'championId': 28, 'pickTurn': 4}, {'championId': 134, 'pickTurn': 5}]",na1
1,200,Win,False,False,True,True,True,False,9,1,1,3,0,0,0,"[{'championId': 76, 'pickTurn': 6}, {'championId': 25, 'pickTurn': 7}, {'championId': 11, 'pickTurn': 8}, {'championId': 122, 'pickTurn': 9}, {'championId': 28, 'pickTurn': 10}]",na1
0,100,Fail,False,False,False,False,False,False,0,0,0,0,0,0,0,"[{'championId': 3, 'pickTurn': 1}, {'championId': 142, 'pickTurn': 2}, {'championId': 202, 'pickTurn': 3}, {'championId': 104, 'pickTurn': 4}, {'championId': 350, 'pickTurn': 5}]",na1
1,200,Win,True,True,True,True,True,True,10,2,1,4,0,2,0,"[{'championId': 266, 'pickTurn': 6}, {'championId': 120, 'pickTurn': 7}, {'championId': -1, 'pickTurn': 8}, {'championId': 2, 'pickTurn': 9}, {'championId': 24, 'pickTurn': 10}]",na1
0,100,Win,False,True,False,True,False,True,8,1,3,3,0,1,0,"[{'championId': 107, 'pickTurn': 1}, {'championId': 164, 'pickTurn': 2}, {'championId': 76, 'pickTurn': 3}, {'championId': 22, 'pickTurn': 4}, {'championId': 104, 'pickTurn': 5}]",na1
1,200,Fail,True,False,True,False,True,False,6,1,0,4,0,0,0,"[{'championId': 24, 'pickTurn': 6}, {'championId': 3, 'pickTurn': 7}, {'championId': 28, 'pickTurn': 8}, {'championId': 53, 'pickTurn': 9}, {'championId': 104, 'pickTurn': 10}]",na1
0,100,Fail,False,True,False,False,False,False,2,0,0,0,0,0,0,"[{'championId': 39, 'pickTurn': 1}, {'championId': 421, 'pickTurn': 2}, {'championId': 1, 'pickTurn': 3}, {'championId': 107, 'pickTurn': 4}, {'championId': 51, 'pickTurn': 5}]",na1
1,200,Win,True,False,True,True,True,True,7,1,1,4,0,1,0,"[{'championId': 245, 'pickTurn': 6}, {'championId': 3, 'pickTurn': 7}, {'championId': 51, 'pickTurn': 8}, {'championId': 39, 'pickTurn': 9}, {'championId': 22, 'pickTurn': 10}]",na1
0,100,Fail,False,True,True,True,True,True,9,3,1,2,0,2,0,"[{'championId': 9, 'pickTurn': 1}, {'championId': 107, 'pickTurn': 2}, {'championId': 427, 'pickTurn': 3}, {'championId': 28, 'pickTurn': 4}, {'championId': 876, 'pickTurn': 5}]",na1
1,200,Win,True,False,False,False,False,False,7,1,1,2,0,0,0,"[{'championId': 412, 'pickTurn': 6}, {'championId': 3, 'pickTurn': 7}, {'championId': 9, 'pickTurn': 8}, {'championId': 51, 'pickTurn': 9}, {'championId': 92, 'pickTurn': 10}]",na1
0,100,Fail,True,False,False,False,False,False,2,0,0,0,0,0,0,"[{'championId': 107, 'pickTurn': 1}, {'championId': 69, 'pickTurn': 2}, {'championId': 76, 'pickTurn': 3}, {'championId': 84, 'pickTurn': 4}, {'championId': 41, 'pickTurn': 5}]",na1
1,200,Win,False,True,True,True,True,True,5,1,2,5,0,2,0,"[{'championId': 777, 'pickTurn': 6}, {'championId': 104, 'pickTurn': 7}, {'championId': 3, 'pickTurn': 8}, {'championId': 120, 'pickTurn': 9}, {'championId': 164, 'pickTurn': 10}]",na1
0,100,Win,True,True,False,False,True,True,4,0,0,2,0,1,0,"[{'championId': 104, 'pickTurn': 1}, {'championId': 121, 'pickTurn': 2}, {'championId': 3, 'pickTurn': 3}, {'championId': 58, 'pickTurn': 4}, {'championId': 238, 'pickTurn': 5}]",na1
1,200,Fail,False,False,False,False,False,False,0,0,0,0,0,0,0,"[{'championId': 50, 'pickTurn': 6}, {'championId': 9, 'pickTurn': 7}, {'championId': 80, 'pickTurn': 8}, {'championId': 245, 'pickTurn': 9}, {'championId': 23, 'pickTurn': 10}]",na1
0,100,Fail,True,False,False,True,True,True,4,0,1,4,0,1,0,"[{'championId': 3, 'pickTurn': 1}, {'championId': 39, 'pickTurn': 2}, {'championId': 141, 'pickTurn': 3}, {'championId': 24, 'pickTurn': 4}, {'championId': 23, 'pickTurn': 5}]",na1
1,200,Win,False,True,True,False,False,False,10,2,2,3,0,0,0,"[{'championId': 2, 'pickTurn': 6}, {'championId': 55, 'pickTurn': 7}, {'championId': 76, 'pickTurn': 8}, {'championId': 20, 'pickTurn': 9}, {'championId': 104, 'pickTurn': 10}]",na1
0,100,Fail,True,False,False,True,True,True,3,0,1,3,0,2,0,"[{'championId': 51, 'pickTurn': 1}, {'championId': 3, 'pickTurn': 2}, {'championId': 20, 'pickTurn': 3}, {'championId': 2, 'pickTurn': 4}, {'championId': 104, 'pickTurn': 5}]",na1
1,200,Win,False,True,True,False,False,False,9,1,1,2,0,0,0,"[{'championId': 84, 'pickTurn': 6}, {'championId': 107, 'pickTurn': 7}, {'championId': -1, 'pickTurn': 8}, {'championId': 119, 'pickTurn': 9}, {'championId': 28, 'pickTurn': 10}]",na1
0,100,Fail,True,False,False,False,False,False,5,0,0,2,0,0,0,"[{'championId': 107, 'pickTurn': 1}, {'championId': 104, 'pickTurn': 2}, {'championId': 114, 'pickTurn': 3}, {'championId': 121, 'pickTurn': 4}, {'championId': 3, 'pickTurn': 5}]",na1
1,200,Win,False,True,True,True,True,True,7,1,1,3,0,2,0,"[{'championId': 3, 'pickTurn': 6}, {'championId': 84, 'pickTurn': 7}, {'championId': 117, 'pickTurn': 8}, {'championId': 29, 'pickTurn': 9}, {'championId': 120, 'pickTurn': 10}]",na1
0,100,Win,True,True,True,False,True,True,8,1,1,4,0,1,0,"[{'championId': 3, 'pickTurn': 1}, {'championId': 82, 'pickTurn': 2}, {'championId': -1, 'pickTurn': 3}, {'championId': 104, 'pickTurn': 4}, {'championId': 51, 'pickTurn': 5}]",na1
1,200,Fail,False,False,False,True,False,False,3,0,1,1,0,1,0,"[{'championId': 68, 'pickTurn': 6}, {'championId': 28, 'pickTurn': 7}, {'championId': 58, 'pickTurn': 8}, {'championId': 91, 'pickTurn': 9}, {'championId': 26, 'pickTurn': 10}]",na1
0,100,Win,True,True,True,True,True,True,9,1,1,4,0,1,0,"[{'championId': 104, 'pickTurn': 1}, {'championId': 119, 'pickTurn': 2}, {'championId': 1, 'pickTurn': 3}, {'championId': 53, 'pickTurn': 4}, {'championId': 28, 'pickTurn': 5}]",na1
1,200,Fail,False,False,False,False,False,False,0,0,0,0,0,0,0,"[{'championId': 120, 'pickTurn': 6}, {'championId': 157, 'pickTurn': 7}, {'championId': 85, 'pickTurn': 8}, {'championId': 236, 'pickTurn': 9}, {'championId': 53, 'pickTurn': 10}]",na1
0,100,Win,True,True,False,True,True,True,6,0,1,2,0,1,0,"[{'championId': 876, 'pickTurn': 1}, {'championId': 26, 'pickTurn': 2}, {'championId': 9, 'pickTurn': 3}, {'championId': 126, 'pickTurn': 4}, {'championId': 51, 'pickTurn': 5}]",na1
1,200,Fail,False,False,False,False,False,False,0,0,0,1,0,0,0,"[{'championId': 53, 'pickTurn': 6}, {'championId': 141, 'pickTurn': 7}, {'championId': 107, 'pickTurn': 8}, {'championId': 119, 'pickTurn': 9}, {'championId': 246, 'pickTurn': 10}]",na1
0,100,Fail,False,False,False,False,False,False,1,0,0,0,0,0,0,"[{'championId': 84, 'pickTurn': 1}, {'championId': -1, 'pickTurn': 2}, {'championId': 157, 'pickTurn': 3}, {'championId': 114, 'pickTurn': 4}, {'championId': 91, 'pickTurn': 5}]",na1
1,200,Win,True,True,False,False,True,False,6,0,0,2,0,0,0,"[{'championId': 107, 'pickTurn': 6}, {'championId': 51, 'pickTurn': 7}, {'championId': 1, 'pickTurn': 8}, {'championId': 2, 'pickTurn': 9}, {'championId': 141, 'pickTurn': 10}]",na1
0,100,Fail,True,False,False,False,True,False,0,0,0,1,0,0,0,"[{'championId': 518, 'pickTurn': 1}, {'championId': 122, 'pickTurn': 2}, {'championId': 203, 'pickTurn': 3}, {'championId': 876, 'pickTurn': 4}, {'championId': 92, 'pickTurn': 5}]",na1
1,200,Win,False,True,False,False,False,True,5,0,0,1,0,1,0,"[{'championId': 104, 'pickTurn': 6}, {'championId': 51, 'pickTurn': 7}, {'championId': 28, 'pickTurn': 8}, {'championId': 107, 'pickTurn': 9}, {'championId': 80, 'pickTurn': 10}]",na1
0,100,Win,True,True,False,True,False,True,7,0,1,2,0,2,0,"[{'championId': 350, 'pickTurn': 1}, {'championId': 117, 'pickTurn': 2}, {'championId': 141, 'pickTurn': 3}, {'championId': 157, 'pickTurn': 4}, {'championId': 412, 'pickTurn': 5}]",na1
1,200,Fail,False,False,False,False,True,False,1,0,0,1,0,0,0,"[{'championId': 62, 'pickTurn': 6}, {'championId': 141, 'pickTurn': 7}, {'championId': 51, 'pickTurn': 8}, {'championId': 777, 'pickTurn': 9}, {'championId': 134, 'pickTurn': 10}]",na1
0,100,Fail,False,True,False,False,True,True,4,0,0,3,0,1,0,"[{'championId': 23, 'pickTurn': 1}, {'championId': 236, 'pickTurn': 2}, {'championId': 25, 'pickTurn': 3}, {'championId': 38, 'pickTurn': 4}, {'championId': 9, 'pickTurn': 5}]",na1
1,200,Win,True,False,True,True,False,False,8,1,1,1,0,1,0,"[{'championId': 84, 'pickTurn': 6}, {'championId': 107, 'pickTurn': 7}, {'championId': -1, 'pickTurn': 8}, {'championId': 412, 'pickTurn': 9}, {'championId': 104, 'pickTurn': 10}]",na1
0,100,Win,True,True,True,True,False,True,8,1,1,2,0,2,0,"[{'championId': 104, 'pickTurn': 1}, {'championId': 164, 'pickTurn': 2}, {'championId': -1, 'pickTurn': 3}, {'championId': 25, 'pickTurn': 4}, {'championId': 26, 'pickTurn': 5}]",na1
1,200,Fail,False,False,False,False,True,False,1,0,0,2,0,0,0,"[{'championId': 9, 'pickTurn': 6}, {'championId': 429, 'pickTurn': 7}, {'championId': 51, 'pickTurn': 8}, {'championId': 777, 'pickTurn': 9}, {'championId': 164, 'pickTurn': 10}]",na1
0,100,Win,True,True,True,True,True,True,7,2,1,4,0,2,0,"[{'championId': 51, 'pickTurn': 1}, {'championId': 141, 'pickTurn': 2}, {'championId': 107, 'pickTurn': 3}, {'championId': 28, 'pickTurn': 4}, {'championId': 25, 'pickTurn': 5}]",na1
1,200,Fail,False,False,False,False,False,False,2,0,0,0,0,0,0,"[{'championId': 51, 'pickTurn': 6}, {'championId': 91, 'pickTurn': 7}, {'championId': 107, 'pickTurn': 8}, {'championId': 25, 'pickTurn': 9}, {'championId': 28, 'pickTurn': 10}]",na1
0,100,Win,True,True,False,False,True,True,4,0,0,2,0,2,0,"[{'championId': 92, 'pickTurn': 1}, {'championId': 120, 'pickTurn': 2}, {'championId': 236, 'pickTurn': 3}, {'championId': 25, 'pickTurn': 4}, {'championId': 44, 'pickTurn': 5}]",na1
1,200,Fail,False,False,False,False,False,False,0,0,0,0,0,0,0,"[{'championId': -1, 'pickTurn': 6}, {'championId': 76, 'pickTurn': 7}, {'championId': 120, 'pickTurn': 8}, {'championId': 107, 'pickTurn': 9}, {'championId': -1, 'pickTurn': 10}]",na1
0,100,Fail,False,False,False,False,False,True,4,0,0,1,0,1,0,"[{'championId': 114, 'pickTurn': 1}, {'championId': 30, 'pickTurn': 2}, {'championId': 84, 'pickTurn': 3}, {'championId': 164, 'pickTurn': 4}, {'championId': 28, 'pickTurn': 5}]",na1
1,200,Win,True,True,True,True,True,False,9,2,1,2,0,1,0,"[{'championId': 26, 'pickTurn': 6}, {'championId': 55, 'pickTurn': 7}, {'championId': 9, 'pickTurn': 8}, {'championId': 53, 'pickTurn': 9}, {'championId': 39, 'pickTurn': 10}]",na1
0,100,Win,False,True,True,True,False,True,10,1,2,3,0,2,0,"[{'championId': 51, 'pickTurn': 1}, {'championId': 104, 'pickTurn': 2}, {'championId': 164, 'pickTurn': 3}, {'championId': 9, 'pickTurn': 4}, {'championId': 412, 'pickTurn': 5}]",na1
1,200,Fail,True,False,False,False,True,False,3,0,0,1,0,0,0,"[{'championId': 236, 'pickTurn': 6}, {'championId': 245, 'pickTurn': 7}, {'championId': 107, 'pickTurn': 8}, {'championId': 20, 'pickTurn': 9}, {'championId': 92, 'pickTurn': 10}]",na1
0,100,Win,True,True,False,False,True,True,5,0,0,2,0,1,0,"[{'championId': 121, 'pickTurn': 1}, {'championId': 120, 'pickTurn': 2}, {'championId': 28, 'pickTurn': 3}, {'championId': -1, 'pickTurn': 4}, {'championId': 141, 'pickTurn': 5}]",na1
1,200,Fail,False,False,False,False,False,False,0,0,0,0,0,0,0,"[{'championId': 412, 'pickTurn': 6}, {'championId': 30, 'pickTurn': 7}, {'championId': 51, 'pickTurn': 8}, {'championId': 60, 'pickTurn': 9}, {'championId': 122, 'pickTurn': 10}]",na1
0,100,Fail,False,False,False,False,True,False,7,1,0,2,0,0,0,"[{'championId': 777, 'pickTurn': 1}, {'championId': 104, 'pickTurn': 2}, {'championId': 25, 'pickTurn': 3}, {'championId': 51, 'pickTurn': 4}, {'championId': 412, 'pickTurn': 5}]",na1
1,200,Win,True,True,True,True,False,True,10,2,2,3,0,1,0,"[{'championId': 777, 'pickTurn': 6}, {'championId': 39, 'pickTurn': 7}, {'championId': 54, 'pickTurn': 8}, {'championId': 104, 'pickTurn': 9}, {'championId': 12, 'pickTurn': 10}]",na1
0,100,Fail,False,False,False,True,False,False,2,0,1,1,0,0,0,"[{'championId': 876, 'pickTurn': 1}, {'championId': 22, 'pickTurn': 2}, {'championId': 39, 'pickTurn': 3}, {'championId': 235, 'pickTurn': 4}, {'championId': 28, 'pickTurn': 5}]",na1
1,200,Win,True,True,True,False,True,True,8,2,0,3,0,2,0,"[{'championId': 126, 'pickTurn': 6}, {'championId': 107, 'pickTurn': 7}, {'championId': 51, 'pickTurn': 8}, {'championId': 517, 'pickTurn': 9}, {'championId': 26, 'pickTurn': 10}]",na1
0,100,Win,True,True,True,True,True,True,10,3,1,2,0,1,0,"[{'championId': 120, 'pickTurn': 1}, {'championId': 51, 'pickTurn': 2}, {'championId': 107, 'pickTurn': 3}, {'championId': 53, 'pickTurn': 4}, {'championId': 245, 'pickTurn': 5}]",na1
1,200,Fail,False,False,False,False,False,False,0,0,0,0,0,0,0,"[{'championId': 22, 'pickTurn': 6}, {'championId': 412, 'pickTurn': 7}, {'championId': 2, 'pickTurn': 8}, {'championId': 12, 'pickTurn': 9}, {'championId': 35, 'pickTurn': 10}]",na1
0,100,Fail,True,True,True,False,False,False,5,1,0,1,0,0,0,"[{'championId': 16, 'pickTurn': 1}, {'championId': 268, 'pickTurn': 2}, {'championId': 120, 'pickTurn': 3}, {'championId': 30, 'pickTurn': 4}, {'championId': 107, 'pickTurn': 5}]",na1
1,200,Win,False,False,False,True,True,True,9,1,2,4,0,1,0,"[{'championId': 51, 'pickTurn': 6}, {'championId': 62, 'pickTurn': 7}, {'championId': 7, 'pickTurn': 8}, {'championId': 876, 'pickTurn': 9}, {'championId': 777, 'pickTurn': 10}]",na1
0,100,Win,False,True,True,False,False,True,7,1,0,3,0,1,0,"[{'championId': 26, 'pickTurn': 1}, {'championId': 134, 'pickTurn': 2}, {'championId': -1, 'pickTurn': 3}, {'championId': 51, 'pickTurn': 4}, {'championId': 122, 'pickTurn': 5}]",na1
1,200,Fail,True,False,False,True,True,False,3,0,1,1,0,0,0,"[{'championId': 1, 'pickTurn': 6}, {'championId': 131, 'pickTurn': 7}, {'championId': 92, 'pickTurn': 8}, {'championId': 104, 'pickTurn': 9}, {'championId': 35, 'pickTurn': 10}]",na1
0,100,Fail,True,True,False,False,True,True,4,0,0,2,0,1,0,[],na1
1,200,Win,False,False,False,False,False,False,3,0,0,0,0,0,0,[],na1
0,100,Win,False,True,True,False,False,False,4,2,0,0,0,0,0,[],na1
1,200,Fail,True,False,False,False,False,False,2,0,0,0,0,0,0,[],na1
0,100,Win,True,True,False,False,True,True,2,0,0,2,0,1,0,[],na1
1,200,Fail,False,False,False,False,False,False,1,0,0,0,0,0,0,[],na1
0,100,Fail,False,True,True,False,False,False,2,1,0,0,0,0,0,[],na1
1,200,Win,True,False,False,False,False,False,0,0,0,0,0,0,0,[],na1
0,100,Win,True,True,True,False,False,True,7,1,0,2,0,2,0,"[{'championId': 98, 'pickTurn': 1}, {'championId': 53, 'pickTurn': 2}, {'championId': 51, 'pickTurn': 3}, {'championId': 104, 'pickTurn': 4}, {'championId': 142, 'pickTurn': 5}]",na1
1,200,Fail,False,False,False,False,True,False,0,0,0,1,0,0,0,"[{'championId': 7, 'pickTurn': 6}, {'championId': 120, 'pickTurn': 7}, {'championId': 145, 'pickTurn': 8}, {'championId': 111, 'pickTurn': 9}, {'championId': 1, 'pickTurn': 10}]",na1
0,100,Win,False,True,True,True,True,False,10,3,1,3,0,1,0,"[{'championId': 141, 'pickTurn': 1}, {'championId': 432, 'pickTurn': 2}, {'championId': 122, 'pickTurn': 3}, {'championId': 51, 'pickTurn': 4}, {'championId': 876, 'pickTurn': 5}]",na1
1,200,Fail,True,False,False,False,False,True,0,0,0,1,0,1,0,"[{'championId': 111, 'pickTurn': 6}, {'championId': 7, 'pickTurn': 7}, {'championId': 51, 'pickTurn': 8}, {'championId': 26, 'pickTurn': 9}, {'championId': 76, 'pickTurn': 10}]",na1
0,100,Fail,True,True,False,False,False,True,5,0,0,3,0,2,0,"[{'championId': 876, 'pickTurn': 1}, {'championId': 51, 'pickTurn': 2}, {'championId': 2, 'pickTurn': 3}, {'championId': 157, 'pickTurn': 4}, {'championId': 24, 'pickTurn': 5}]",na1
1,200,Win,False,False,True,True,True,False,7,1,2,2,0,0,0,"[{'championId': 7, 'pickTurn': 6}, {'championId': 875, 'pickTurn': 7}, {'championId': 236, 'pickTurn': 8}, {'championId': 51, 'pickTurn': 9}, {'championId': 84, 'pickTurn': 10}]",na1
0,100,Win,True,True,False,False,True,True,5,0,0,3,0,2,0,"[{'championId': 7, 'pickTurn': 1}, {'championId': 22, 'pickTurn': 2}, {'championId': 111, 'pickTurn': 3}, {'championId': 84, 'pickTurn': 4}, {'championId': 11, 'pickTurn': 5}]",na1
1,200,Fail,False,False,False,False,False,False,0,0,0,0,0,0,0,"[{'championId': 80, 'pickTurn': 6}, {'championId': 76, 'pickTurn': 7}, {'championId': 164, 'pickTurn': 8}, {'championId': 245, 'pickTurn': 9}, {'championId': 51, 'pickTurn': 10}]",na1
0,100,Win,True,False,True,True,False,True,7,1,1,0,0,2,0,"[{'championId': 76, 'pickTurn': 1}, {'championId': 51, 'pickTurn': 2}, {'championId': 111, 'pickTurn': 3}, {'championId': 120, 'pickTurn': 4}, {'championId': 7, 'pickTurn': 5}]",na1
1,200,Fail,False,True,False,False,True,False,4,0,0,3,0,0,0,"[{'championId': 51, 'pickTurn': 6}, {'championId': 9, 'pickTurn': 7}, {'championId': 121, 'pickTurn': 8}, {'championId': 114, 'pickTurn': 9}, {'championId': 69, 'pickTurn': 10}]",na1
0,100,Fail,False,False,False,False,True,False,2,0,0,2,0,0,0,"[{'championId': 777, 'pickTurn': 1}, {'championId': 25, 'pickTurn': 2}, {'championId': 126, 'pickTurn': 3}, {'championId': 9, 'pickTurn': 4}, {'championId': 157, 'pickTurn': 5}]",na1
1,200,Win,True,True,True,True,False,True,8,1,1,1,0,2,0,"[{'championId': 111, 'pickTurn': 6}, {'championId': 117, 'pickTurn': 7}, {'championId': 876, 'pickTurn': 8}, {'championId': 7, 'pickTurn': 9}, {'championId': 164, 'pickTurn': 10}]",na1
0,100,Win,False,True,True,True,False,True,8,1,1,2,0,1,0,"[{'championId': 111, 'pickTurn': 1}, {'championId': 120, 'pickTurn': 2}, {'championId': 51, 'pickTurn': 3}, {'championId': 121, 'pickTurn': 4}, {'championId': 7, 'pickTurn': 5}]",na1
1,200,Fail,True,False,False,False,True,False,6,0,0,2,0,1,0,"[{'championId': 122, 'pickTurn': 6}, {'championId': -1, 'pickTurn': 7}, {'championId': 9, 'pickTurn': 8}, {'championId': 238, 'pickTurn': 9}, {'championId': 64, 'pickTurn': 10}]",na1
0,100,Fail,False,False,False,False,False,True,0,0,0,0,0,1,0,"[{'championId': 76, 'pickTurn': 1}, {'championId': 84, 'pickTurn': 2}, {'championId': 126, 'pickTurn': 3}, {'championId': 38, 'pickTurn': 4}, {'championId': 111, 'pickTurn': 5}]",na1
1,200,Win,True,True,False,False,True,False,4,0,0,2,0,1,0,"[{'championId': 122, 'pickTurn': 6}, {'championId': 51, 'pickTurn': 7}, {'championId': 350, 'pickTurn': 8}, {'championId': 76, 'pickTurn': 9}, {'championId': 107, 'pickTurn': 10}]",na1
0,100,Fail,False,False,False,False,False,False,1,0,0,0,0,0,0,"[{'championId': 84, 'pickTurn': 1}, {'championId': 39, 'pickTurn': 2}, {'championId': 1, 'pickTurn': 3}, {'championId': 107, 'pickTurn': 4}, {'championId': 236, 'pickTurn': 5}]",na1
1,200,Win,True,True,True,True,True,True,10,2,1,3,0,2,0,"[{'championId': 28, 'pickTurn': 6}, {'championId': 236, 'pickTurn': 7}, {'championId': 76, 'pickTurn': 8}, {'championId': 8, 'pickTurn': 9}, {'championId': 1, 'pickTurn': 10}]",na1
0,100,Win,False,False,True,False,False,False,4,2,0,0,0,0,0,[],na1
1,200,Fail,True,True,False,False,False,False,1,0,0,0,0,0,0,[],na1
0,100,Fail,False,True,True,False,False,False,3,1,0,0,0,0,0,[],na1
1,200,Win,True,False,False,False,False,False,4,1,0,0,0,0,0,[],na1
0,100,Win,False,True,True,False,False,False,4,3,0,0,0,0,0,[],na1
1,200,Fail,True,False,False,False,False,False,2,1,0,0,0,0,0,[],na1
0,100,Win,True,True,True,False,False,False,10,2,1,4,0,1,0,"[{'championId': 76, 'pickTurn': 1}, {'championId': 28, 'pickTurn': 2}, {'championId': -1, 'pickTurn': 3}, {'championId': 107, 'pickTurn': 4}, {'championId': 38, 'pickTurn': 5}]",na1
1,200,Fail,False,False,False,True,True,True,3,0,2,2,0,1,0,"[{'championId': 76, 'pickTurn': 6}, {'championId': 107, 'pickTurn': 7}, {'championId': 122, 'pickTurn': 8}, {'championId': 53, 'pickTurn': 9}, {'championId': 51, 'pickTurn': 10}]",na1
0,100,Win,False,False,True,False,False,False,4,2,0,0,0,0,0,[],na1
1,200,Fail,True,True,False,False,False,False,2,0,0,0,0,0,0,[],na1
0,100,Win,True,True,True,False,False,False,4,4,0,0,0,0,0,[],na1
1,200,Fail,False,False,False,False,False,False,2,0,0,0,0,0,0,[],na1
0,100,Win,True,False,True,False,True,False,11,3,0,2,0,0,0,"[{'championId': -1, 'pickTurn': 1}, {'championId': 8, 'pickTurn': 2}, {'championId': 76, 'pickTurn': 3}, {'championId': 86, 'pickTurn': 4}, {'championId': 875, 'pickTurn': 5}]",na1
1,200,Fail,False,True,False,False,False,False,3,0,0,1,0,0,0,"[{'championId': 77, 'pickTurn': 6}, {'championId': 89, 'pickTurn': 7}, {'championId': 122, 'pickTurn': 8}, {'championId': 350, 'pickTurn': 9}, {'championId': 9, 'pickTurn': 10}]",na1
0,100,Win,True,False,True,True,False,True,4,1,1,1,0,1,0,"[{'championId': 25, 'pickTurn': 1}, {'championId': 67, 'pickTurn': 2}, {'championId': 134, 'pickTurn': 3}, {'championId': 9, 'pickTurn': 4}, {'championId': 157, 'pickTurn': 5}]",na1
1,200,Fail,False,True,False,False,True,False,3,0,0,2,0,0,0,"[{'championId': 119, 'pickTurn': 6}, {'championId': -1, 'pickTurn': 7}, {'championId': 777, 'pickTurn': 8}, {'championId': 28, 'pickTurn': 9}, {'championId': 266, 'pickTurn': 10}]",na1
0,100,Fail,False,False,False,False,True,True,1,0,0,1,0,1,0,"[{'championId': 51, 'pickTurn': 1}, {'championId': 157, 'pickTurn': 2}, {'championId': 4, 'pickTurn': 3}, {'championId': 84, 'pickTurn': 4}, {'championId': -1, 'pickTurn': 5}]",na1
1,200,Win,True,True,False,False,False,False,1,0,0,1,0,0,0,"[{'championId': 55, 'pickTurn': 6}, {'championId': 350, 'pickTurn': 7}, {'championId': 76, 'pickTurn': 8}, {'championId': 122, 'pickTurn': 9}, {'championId': 3, 'pickTurn': 10}]",na1
